cast_member_list,vote_average,movie_count
Scott Anderson,5.5,1
Scott Baio,1.9,1
Scott Bairstow,6.4,1
Scott Bakula,6.025,4
Scott Caan,5.3,4
Scott Charles,7.0,1
Scott Dymond,6.0,1
Scott Eastwood,5.8,5
Scott Elrod,6.3,1
Scott Foley,5.6,2
Scott Glenn,6.8076923076923075,13
Scott Hogsett,6.9,1
Scott Hylands,5.7,1
Scott MacDonald,6.6,1
Scott Mechlowicz,6.8999999999999995,3
Scott Mortensen,4.4,1
Scott Patterson,5.9,2
Scott Porter,5.683333333333334,6
Scott Reeves,4.8,1
Scott Speedman,6.0625,8
Scott Terra,5.25,2
Scott Walker,7.0,1
Scott Weinger,7.4,1
Scott Wilson,6.7,3
Scott Wolf,6.3,1
Scottie Thompson,5.75,2
Scout Taylor-Compton,5.1,1
Seamus Davey-Fitzpatrick,7.4,1
Seamus O'Neill,7.2,1
Sean Astin,5.883333333333333,6
Sean Avery,6.1,1
Sean Bean,6.3,17
Sean Bridgers,8.1,1
Sean Brosnan,3.1,1
Sean Cameron Michael,6.0,1
Sean Chapman,6.9,1
Sean Combs,6.4,2
Sean Connery,6.5,25
Sean Cook,5.2,1
Sean Faris,5.800000000000001,2
Sean Fox,4.5,1
Sean Gullette,7.1,1
Sean Harris,5.9,1
Sean Hayes,5.925,4
Sean Kingston,4.8,1
Sean Maguire,3.7,1
Sean McCann,7.0,1
Sean McGinley,6.9,1
Sean Michael Afable,4.7,1
Sean Nelson,7.1,1
Sean Patrick Flanery,5.88,5
Sean Patrick Thomas,6.033333333333334,3
Sean Penn,6.422222222222222,18
Sean Pertwee,7.1000000000000005,3
Sean Rogerson,6.1,1
Sean Whalen,6.8,1
Sean Young,6.933333333333334,3
Seann William Scott,5.826666666666667,15
Sebastian Blomberg,6.1,1
Sebastian Koch,6.875,4
Sebastian Schipper,6.3,1
Sebastian Stan,6.38,5
Sebastian de Souza,6.1,1
Sebastien Andrieu,4.8,1
Seema Biswas,6.8,1
Seiji Miyaguchi,8.2,1
Sela Ward,5.833333333333333,3
Selena Gomez,6.128571428571428,7
Selma Blair,5.86,10
Selton Mello,7.1,1
Sendhil Ramamurthy,4.3,1
Ser'Darius Blain,6.3,1
Serena Cotton,5.8,1
Serena Iansiti,3.6,1
Sergey Garmash,5.8,2
Sergi López,7.199999999999999,2
Sergio Carlo,0.0,1
Sergio Hernández,7.3,1
Sergio Peris-Mencheta,6.0,1
Sergio Rubini,6.9,1
Sessue Hayakawa,7.7,1
Seth Ginsberg,5.7,1
Seth Green,5.833333333333333,15
Seth MacFarlane,6.1000000000000005,3
Seth Meyers,5.8,1
Seth Rogen,6.094736842105263,19
Seu Jorge,6.7,1
Severn Darden,5.8,2
Seymour Cassel,6.38,5
Shabana Azmi,4.3,1
Shad Moss,5.64,5
Shah Rukh Khan,7.125,4
Shaheen Khan,6.2,1
Shahkrit Yamnarm,5.0,1
Shailene Woodley,6.683333333333334,6
Shalom Harlow,5.9,2
Shameik Moore,7.2,1
Shane Brolly,6.3999999999999995,3
Shane Carruth,6.9,1
Shane Dawson,3.7,1
Shane McDermott,6.1,1
Shane McRae,7.5,1
Shane West,5.575,4
Shanelle Workman,6.3,1
Shani Wallis,7.0,1
Shanley Caswell,5.966666666666666,3
Shanna Collins,4.3,1
Shannen Doherty,6.8,1
Shannen Fields,6.6,1
Shannon Beckner,4.6,1
Shannon Eagen,6.7,1
Shannon Elizabeth,5.566666666666667,3
Shannon Woodward,5.1000000000000005,3
Shannyn Sossamon,5.525,8
Shantel VanSanten,5.0,2
Shaohua Ma,7.4,1
Shaquille O'Neal,4.3,1
Sharat Saxena,5.5,1
Shareeka Epps,6.5,1
Shari Albert,6.3,1
Shari Headley,4.7,1
Sharlto Copley,6.825,4
Sharman Joshi,7.2,1
Sharni Vinson,5.933333333333334,3
Sharon Bollum,5.0,1
Sharon Farrell,6.5,1
Sharon Lawrence,6.6,1
Sharon Leal,5.8,4
Sharon Small,6.8,2
Sharon Stone,5.86,10
Shashawnee Hall,4.1,1
Shaun Evans,5.6,2
Shaun Fleming,5.5,1
Shaun Parkes,6.8,1
Shaun Sipos,6.25,2
Shaun Toub,6.45,4
Shauna Macdonald,6.8,1
Shavar Ross,5.1,1
Shawn Ashmore,5.733333333333333,3
Shawn Doyle,5.3,1
Shawn Driscoll,6.9,1
Shawn Hatosy,5.7,5
Shawn Roberts,5.800000000000001,2
Shawn Wayans,5.666666666666667,3
Shawn Yue,6.7,1
Shawnee Smith,6.133333333333333,3
Shazahn Padamsee,7.0,1
Shea Stewart,3.5,1
Shea Whigham,6.9,2
Shedrack Anderson III,4.3,1
Shefali Shah,6.0,1
Shehzad Sheikh,8.0,1
Sheila E.,7.0,1
Sheila Hancock,6.9,1
Sheila McCarthy,5.7,1
Sheila Reid,5.1,1
Shelbie Bruce,5.8,1
Sheldon Leonard,7.0,1
Shelley Duvall,6.5,3
Shelley Hennig,5.5,1
Shelley Long,5.05,2
Shelley Winters,7.3,1
Shemar Moore,6.45,2
Shereef Akeel,8.0,1
Sheri Moon Zombie,5.699999999999999,4
Sherilyn Fenn,5.1,2
Sherri Eakin,5.1,1
Sherri Shepherd,4.55,2
Sherry Stringfield,5.35,2
Sherryl Despres,5.5,1
Sheryl Crow,7.2,2
Sheryl Lee,5.8,1
Sheryl Lee Ralph,6.1,1
Sheu Fang-Yi,6.6,1
Shia LaBeouf,6.3,12
Shidou Nakamura,7.2,1
Shigeo Kobayashi,7.1,1
Shigeru Kôyama,6.2,1
Shiloh Fernandez,5.725,4
Shiloh Henderson,7.0,1
Shinobu Terajima,5.4,1
Shiri Appleby,5.0,1
Shirley Eaton,7.2,1
Shirley Henderson,6.275,4
Shirley Jones,7.3,1
Shirley Knight,5.9,2
Shirley MacLaine,6.642857142857143,7
Shirley Temple,6.4,1
Shirô Sano,5.9,1
Shohreh Aghdashloo,6.5,2
Shon Greenblatt,5.1,1
Shon McGregory,6.2,1
Shondrella Avery,6.7,1
Shoshana Bush,4.7,1
Shriman Umeshanad Brahmachari,4.2,1
Shu Qi,6.6,2
Shun Oguri,6.5,1
Shyann McClure,5.8,1
Sian Breckin,4.5,1
Sibel Ergener,6.0,1
Sid Caesar,6.85,2
Sid Haig,6.3,2
Sidede Onyulo,7.0,1
Sidney Blackmer,7.5,1
Sidney Johnston,6.1,1
Sidney Poitier,6.1,1
Sienna Guillory,5.614285714285714,7
Sienna Miller,6.266666666666667,6
Sigourney Weaver,6.245454545454546,22
Silambarasan,6.7,1
Silvestre Rasuk,7.8,1
Silvio Muccino,5.8,1
Simon Abkarian,6.35,4
Simon Baker,5.95,4
Simon Baron-Cohen,5.5,1
Simon Callow,6.9,5
Simon Chandler,7.1,1
Simon Chuckster,4.6,1
Simon Cotton,4.5,1
Simon Ferry,5.9,1
Simon Helberg,6.25,2
Simon Jaglom,6.8,1
Simon McBurney,7.1,4
Simon Nehan,6.6,1
Simon O'Connor,7.0,1
Simon Pegg,6.678571428571429,14
Simon Phillips,3.1,1
Simon Quarterman,4.6,1
Simon Rex,5.199999999999999,2
Simon Woods,7.7,1
Simon Yam,7.0,1
Simone Griffeth,5.9,1
Simone Kessell,4.8,1
Simone Spinazzè,4.3,1
Sinbad,5.5,1
Sinéad Cusack,7.2,1
Siobhan Fallon,6.033333333333334,3
Siobhan Marshall,5.8,1
Siobhan Williams,5.8,1
Siri Howard,6.9,1
Sisqó,5.3,1
Sissy Spacek,6.42,10
Skandar Keynes,6.3999999999999995,3
Skeet Ulrich,6.133333333333333,6
Skipp Sudduth,5.9,1
Sky Ferreira,5.0,1
Skye McCole Bartusiak,5.3,2
Skylar Astin,6.6000000000000005,3
Skyler Gisondo,6.2,1
Skyler Samuels,6.8,1
Skyler Shaye,1.9,1
Slim Pickens,7.366666666666667,3
Snoop Dogg,5.75,4
Sofia Black-D'Elia,5.25,2
Sofia Coppola,7.1,1
Sofia Helin,6.4,1
Sofia Vassilieva,7.1,1
Sofia Viruboff,5.7,1
Sofía Vergara,5.4799999999999995,5
Soha Ali Khan,7.2,1
Soheil Parsa,7.4,1
Sol Kyung-gu,6.55,2
Soledad Villamil,7.8,1
Sonam Kinga,6.8,1
Sonam Lhamo,6.8,1
Song Dandan,7.1,1
Song Hye-kyo,6.3,1
Song Jia,7.1,1
Song Kang-ho,6.833333333333333,3
Song Young-chang,7.1,1
Sonia Franco,5.7,1
Sonia Manzano,6.3,1
Sonia Todd,7.3,1
Sonja Kinski,4.2,1
Sonja Smits,7.1,1
Sonja Sohn,6.7,1
Sonoya Mizuno,7.6,1
Sook-Yin Lee,6.3,1
Sophia Bairley,6.1,1
Sophia Bush,5.4,1
Sophia Loren,5.55,2
Sophia Taylor Ali,4.2,1
Sophie Bolen,5.6,2
Sophie Charlotte Conrad,6.4,1
Sophie Kennedy Clark,7.4,1
Sophie Marceau,6.233333333333333,3
Sophie Merkley,4.2,1
Sophie Monk,3.6,1
Sophie Nélisse,7.4,1
Sophie Okonedo,6.42,5
Sophie Rois,6.3,1
Sophie Vavasseur,6.1,1
Sophie Ward,6.7,1
Sorapong Chatree,6.0,1
Soren Fulton,5.2,2
Spencer Breslin,5.228571428571429,7
Spencer Klein,5.6,1
Spencer Locke,6.0,2
Spencer Tracy,6.775,4
Spencer Treat Clark,5.65,2
Spike Jonze,6.7,3
Spike Lee,6.033333333333334,3
Spiros Focás,5.7,1
Sprague Grayden,5.9,1
Spring Byington,6.4,1
Stacey Asaro,5.8,1
Stacey Dash,5.95,2
Stacey Nelkin,5.0,1
Stacey Travis,6.9,1
Stacy Earl,4.7,1
Stacy Edwards,6.8,1
Stacy Keach,6.155555555555555,9
Staffan Kihlbom,6.3,1
Stan Alexander,6.8,1
Stan Collymore,4.6,1
Stana Roumillac,0.0,1
Stanley Holloway,7.4,1
Stanley Tucci,6.1461538461538465,13
Stark Sands,6.1,1
Starletta DuPois,5.800000000000001,2
Steele Stebbins,6.2,1
Stefania Sandrelli,7.6,1
Stefanie Scott,6.2,1
Stefanie von Pfetten,4.7,1
Stefano Dionisi,5.2,1
Steffinnie Phrommany,5.2,1
Steinn Ármann Magnússon,6.9,1
Stella Maeve,6.3,1
Stella Stevens,6.9,1
Stellan Skarsgård,6.46875,16
Stephan James,7.1,1
Stephane Gauger,5.8,1
Stephanie Charles,5.2,1
Stephanie Ellis,4.1,1
Stephanie Jacobsen,4.0,1
Stephanie Leonidas,6.25,2
Stephanie Szostak,5.633333333333333,3
Stephen Amell,5.8,1
Stephen Baldwin,5.8999999999999995,3
Stephen Barker Turner,4.3,1
Stephen Boss,6.7,1
Stephen Boyd,5.7,2
Stephen Campbell Moore,6.6,1
Stephen Chow,6.633333333333333,3
Stephen Collins,5.8,1
Stephen Dervan,7.0,1
Stephen Dillane,6.833333333333333,6
Stephen Dorff,5.044444444444444,9
Stephen Fry,6.4,2
Stephen Gevedon,6.2,1
Stephen Graham,7.4,1
Stephen Kramer Glickman,3.2,1
Stephen Lang,5.683333333333334,6
Stephen Macht,3.3,1
Stephen Martines,4.4,1
Stephen McHattie,6.38,5
Stephen Nichols,5.9,1
Stephen Rannazzisi,5.7,1
Stephen Rea,5.858333333333333,12
Stephen Root,5.7,1
Stephen Russell,8.2,1
Stephen Siegel,6.6,1
Stephen Singer,6.7,1
Stephen Spinella,5.833333333333333,3
Stephen Tobolowsky,6.1499999999999995,6
Stephen Trask,7.4,1
Stephen Tyrone Williams,4.1,1
Stephen Young,7.3,1
Sterling Hayden,8.0,1
Sterling Jerins,6.366666666666667,3
Steve Adams,6.8,1
Steve Austin,5.3,1
Steve Bacic,4.3,1
Steve Bisley,6.6,1
Steve Blum,6.2,1
Steve Burg,7.2,1
Steve Burton,7.0,1
Steve Buscemi,6.182142857142857,28
Steve Caballero,7.2,1
Steve Carell,6.394736842105263,19
Steve Coogan,6.185714285714285,7
Steve Diasparra,3.3,1
Steve Earle,5.9,1
Steve Forrest,6.5,1
Steve Guttenberg,6.3999999999999995,3
Steve Hanks,5.5,1
Steve Harris,5.866666666666667,3
Steve Harvey,5.5,2
Steve Howey,5.1000000000000005,3
Steve Huison,6.8,1
Steve Irwin,5.3,1
Steve James,6.300000000000001,2
Steve Jodrell,6.1,1
Steve Kahan,5.85,2
Steve Le Marquand,7.3,1
Steve Lemme,6.199999999999999,2
Steve Little,6.7,1
Steve Martin,5.952941176470588,17
Steve McQueen,7.8,1
Steve Moses,4.7,1
Steve Oedekerk,6.1,1
Steve Railsback,5.85,2
Steve Sandvoss,6.7,1
Steve Schirripa,4.8,1
Steve Toussaint,6.2,1
Steve Valentine,6.6,1
Steve Van Wormer,5.6,1
Steve Whitmire,6.0,2
Steve Zahn,6.105555555555556,18
Steve Zissis,5.8,1
Steve-O,6.3,3
Steven Bauer,6.95,2
Steven Berkoff,6.15,2
Steven Brand,5.3,1
Steven Brown,6.3,1
Steven Crowder,6.2,1
Steven Culp,5.550000000000001,2
Steven Ford,7.3,1
Steven Hauck,4.1,1
Steven Hill,6.2,1
Steven Lee Edwards,3.2,1
Steven Mackintosh,6.5,3
Steven Martini,7.0,1
Steven O'Donnell,6.3,1
Steven Pasquale,4.9,1
Steven R. McQueen,5.3,1
Steven Seagal,4.942857142857143,7
Steven Strait,5.55,4
Steven Waddington,5.5,2
Steven Weber,6.5,2
Steven Williams,4.2,1
Steven Wollenberg,5.3,1
Steven Wright,3.6,1
Steven Yeun,7.5,1
Stevie Wonder,6.8,1
Stewart Finlay-McLennan,6.2,1
Stian Smestad,6.1,1
Stig Frode Henriksen,6.1,1
Stine Stengade,6.8,1
Sting,7.4,1
Stipe Erceg,7.1,1
Stockard Channing,6.114285714285714,7
Strother Martin,7.4,1
Struan Rodger,6.0,1
Stuart Bunce,8.2,1
Stuart Graham,9.3,1
Stuart Stone,6.3,1
Stuart Townsend,6.05,4
Stuart Wilson,5.4,4
Stéphane Freiss,7.0,1
Stéphane Rousseau,5.85,2
Stéphanie Cléau,6.2,1
Stéphanie Lagarde,6.9,1
Stênio Garcia,6.7,1
Sue Lyon,7.3,1
Sue Rock,6.5,1
Suhasini Maniratnam,5.0,1
Sullivan Stapleton,5.5,2
Sumeet Darshan Dobhal,7.0,1
Summer Bishil,4.5,1
Summer Glau,3.9,1
Summer Nguyen,5.3,1
Summer Phoenix,6.8,1
Sun Chun,5.0,1
Sun Honglei,5.65,2
Sung Kang,5.983333333333333,6
Sunil Shetty,3.4,1
Sunny Johnson,6.1,1
Suraj Sharma,6.9,2
Susan Brown,6.2,1
Susan Fleetwood,6.7,1
Susan Hogan,6.5,1
Susan Jennifer Sullivan,5.3,1
Susan Love,6.8,1
Susan Lynch,7.4,1
Susan May Pratt,6.3,2
Susan McConnell,6.5,1
Susan Sarandon,6.127999999999999,25
Susan Traylor,6.0,1
Susan Ward,4.7,1
Susan Zucker,6.9,1
Susanna Thompson,6.1,1
Susannah York,6.1,1
Susie Celek,3.9,1
Susie Essman,5.85,2
Susumu Terajima,6.8,1
Suzan Crowley,4.6,1
Suzanne Flon,6.45,2
Suzi Lorraine,6.0,1
Suzuka Ohgo,7.3,1
Suzzanne Douglas,4.95,2
Sven Nordin,7.0,1
Swil Kanim,8.0,1
Swoosie Kurtz,6.166666666666667,3
Sy Richardson,6.7,1
Syamsul Arifin,7.5,1
Sydney Jackson,3.3,1
Sydney Pollack,6.5,3
Sydney Tamiia Poitier,6.8,1
Sylvaine Strike,7.3,1
Sylvester McCoy,5.8,1
Sylvester Stallone,5.888888888888889,27
Sylvia Hoeks,7.7,1
Sylvia Jefferies,6.1,1
Sylvia Miles,7.4,1
Sylvia Syms,6.8,1
Synnøve Macody Lund,7.1,1
Sô Yamamura,6.9,1
Sônia Braga,5.8,2
T.I.,5.833333333333333,3
T.J. McGibbon,2.9,1
T.J. Miller,7.6,2
T.R. Knight,6.8,1
T.W. Leshner,5.2,1
Tabitha Bastien,3.5,1
Tabu,6.8,1
Tad Horino,6.1,1
Tadanobu Asano,5.966666666666666,3
Tai Thai,6.1,1
Taimak,6.4,1
Takashi Naito,8.3,1
Takashi Shimura,8.2,1
Takehiro Murata,5.9,1
Takeshi Kaneshiro,6.833333333333333,3
Takeshi Kitano,6.8,1
Takuya Kimura,6.75,4
Tal Bachman,7.2,1
Talal El-Jordi,6.7,1
Talia Shire,5.0,4
Talia Zucker,6.1,1
Talisa Soto,4.666666666666667,3
Talulah Riley,5.6,1
Tama Filianga,0.0,1
Tamala Jones,4.4,1
Tamanna Bhatia,7.5,1
Tamar van den Dop,7.7,1
Tamara Feldman,5.7,1
Tamara Hope,6.15,2
Tamara Rey,5.2,1
Tamara Toumanova,6.4,1
Tamara Tunie,5.9,2
Tammi Katherine Jones,0.0,1
Tammy Blanchard,6.800000000000001,2
Tammy Trull,6.3,1
Tamsin Egerton,4.8,1
Tanaaz Currim Irani,6.7,1
Tanay Chheda,7.7,1
Tandi Wright,5.9,1
Tang Wei,5.699999999999999,2
Tania Boscoli,6.0,1
Tania Mallet,7.2,1
Tania Raymonde,5.55,2
Tanisha Mukherjee,2.3,1
Tanja Reichert,5.1,1
Tanner Maguire,6.5,1
Tannishtha Chatterjee,5.2,1
Tantoo Cardinal,6.6,1
Tanya Roberts,5.666666666666667,3
Tanya Smith,6.3,1
Tao Okamoto,6.3,1
Tara Alice Scully,6.3,1
Tara Birtwhistle,6.9,1
Tara Ellis,6.7,1
Tara Holt,0.0,1
Tara Reid,4.55,6
Tara Strong,5.85,2
Tara Wilson,4.0,1
Taraji P. Henson,6.3500000000000005,6
Taran Killam,6.5,1
Tarik Lowe,6.7,1
Taron Egerton,6.95,2
Taryn Manning,5.016666666666667,6
Tasha Smith,6.5,1
Tasha de Vasconcelos,6.0,1
Tate Donovan,5.8,1
Tatiana Maslany,6.8,3
Tatjana Pajković,5.2,1
Tatsuo Matsumura,7.5,1
Tatsuya Gashûin,8.2,1
Tatsuya Mihashi,6.9,1
Tatum Etheridge,6.7,1
Tatum O'Neal,6.9,1
Tatyana Ali,6.65,2
Tawny Kitaen,5.9,1
Taye Diggs,6.04,10
Taylor Dooley,4.4,1
Taylor Handley,5.9,1
Taylor Kinney,4.8,1
Taylor Kitsch,6.08,5
Taylor Lautner,5.457142857142857,7
Taylor Momsen,6.2,1
Taylor Nichols,7.0,1
Taylor Pigeon,5.9,1
Taylor Schilling,6.8,1
Taylor Scott Olson,0.0,1
Taylor Swift,6.0,1
Tchéky Karyo,5.8500000000000005,6
Teagan Presley,7.2,1
Teairra Mari,5.6,1
Ted Danson,5.85,2
Ted Knight,6.6,1
Ted Levine,6.433333333333334,3
Ted Raimi,5.9,1
Ted Ross,5.9,1
Ted Wass,5.0,1
Ted Whittall,4.9,1
Ted de Corsia,7.2,1
Teddy Geiger,5.6,1
Telly Savalas,6.5,1
Tempestt Bledsoe,4.3,1
Temple Grandin,5.5,1
Temuera Morrison,5.233333333333333,3
Ten Years After,7.1,1
Tencho Gyalpo,6.8,1
Tenzin Thuthob Tsarong,6.8,1
Teo Halm,5.7,1
Terence Donovan,6.8,1
Terence Hill,6.2,1
Terence Stamp,5.8375,8
Teresa Palmer,6.016666666666667,6
Teresa Wright,7.4,2
Teri Andrzejewski,5.4,1
Teri Garr,6.9,4
Teri Hatcher,6.325,4
Teri McMinn,7.2,1
Teri Polo,5.714285714285714,7
Terrance Zdunich,6.0,1
Terrence Howard,5.938888888888889,18
Terrence Jenkins,5.2,1
Terri Irwin,5.3,1
Terry Alexander,6.9,1
Terry Crews,5.9799999999999995,5
Terry Funk,7.8,1
Terry Gilliam,7.8,1
Terry Guthrie,3.5,1
Terry Jones,7.8,1
Terry Kinney,6.35,2
Terry Kiser,6.05,2
Terry Pheto,6.9,1
Terumi Matthews,4.8,1
Teryl Rothery,5.6,1
Tess Harper,4.7,1
Tessa Mitchell,7.3,1
Tessa Thompson,7.3,1
Tesshou Genda,7.8,1
Tetsurō Tamba,6.5,1
Thampy Antony,6.0,1
Thandie Newton,6.2,11
The Edge,6.7,1
Thekla Reuten,6.6,2
Thelma Ritter,6.8,1
Theo James,6.275,4
Theodore Liscinski,7.4,1
Theresa Merritt,5.9,1
Theresa Randle,5.733333333333333,3
Theresa Russell,5.833333333333333,3
Theresa Tilly,7.3,1
Thierry Neuvic,5.8,1
Thom Hoffman,7.2,1
Thom Mathews,4.333333333333333,3
Thomas Bo Larsen,7.800000000000001,2
Thomas Brodie-Sangster,6.4,2
Thomas Curtis,6.8,1
Thomas Dekker,4.4,2
Thomas F. Duffy,5.7,1
Thomas F. Wilson,6.45,4
Thomas Francis Walsh III,0.5,1
Thomas Fritsch,5.5,1
Thomas G. Waites,4.8,1
Thomas Garvey,2.8,1
Thomas Gibson,6.0,1
Thomas Gomez,6.4,1
Thomas Haden Church,5.938461538461539,13
Thomas Horn,6.9,1
Thomas Ian Griffith,5.15,2
Thomas Ian Nicholas,6.125,4
Thomas Jane,5.492307692307692,13
Thomas Kopache,6.0,1
Thomas Kretschmann,6.1000000000000005,6
Thomas Mann,6.5,1
Thomas McDonell,5.7,1
Thomas McHugh,5.4,1
Thomas Mitchell,7.766666666666667,3
Thomas Pasley,4.8,1
Thomas Robinson,6.2,1
Thomas Sadoski,6.0,2
Thomas Stroppel,5.5,1
Thomas Thieme,7.9,1
Thomas Turgoose,7.4,1
Thommy Pollard ,4.9,1
Thora Birch,6.583333333333333,6
Thure Lindhardt,6.449999999999999,2
Ti Lung,6.7,3
Ti West,6.0,1
Tia Carrere,5.96,5
Tianna Sansbury,6.8,1
Tiffani Thiessen,5.300000000000001,2
Tiffany Bolling,5.7,1
Tiffany Burns,5.5,1
Tiffany Dupont,6.1,2
Tiffany Haddish,6.0,1
Tiffany Taubman,5.5,1
Tika Sumpter,6.3999999999999995,3
Til Schweiger,4.8999999999999995,3
Tilda Swinton,6.69,10
Tillotama Shome,6.8,1
Tim Abell,4.1,2
Tim Allen,6.130769230769231,13
Tim Bagley,5.949999999999999,2
Tim Blake Nelson,6.3,5
Tim Burns,6.6,1
Tim Curry,5.483333333333333,6
Tim Daly,6.550000000000001,2
Tim DeKay,7.3,1
Tim Dugan,6.6,1
Tim Griffin,6.7,1
Tim Guinee,5.4,1
Tim Gunn,5.5,1
Tim Heidecker,5.2,1
Tim Hodge,6.4,1
Tim Matheson,6.45,2
Tim McGraw,6.3999999999999995,3
Tim McInnerny,6.025,4
Tim Meadows,5.516666666666667,6
Tim Ogletree,4.2,1
Tim Robbins,6.385714285714286,14
Tim Roth,5.7749999999999995,12
Tim Shadbolt,7.3,1
Tim Stern,4.8,1
Tim Thomerson,4.6,1
Tim Van Patten,6.2,1
Timm Sharp,5.1,1
Timothy Bottoms,5.5,1
Timothy Carhart,5.5,1
Timothy Dalton,5.925,4
Timothy E. Day,6.7,1
Timothy Hutton,6.0375,8
Timothy Olyphant,6.13,10
Timothy Spall,6.7444444444444445,9
Timothy Stack,6.7,1
Timothy Webber,6.7,1
Tina Fey,6.083333333333333,6
Tina Lifford,6.1,1
Tina Turner,5.9,1
Tinarie Van Wyk-Loots,6.7,1
Tiny Sandford,8.1,1
Tippi Hedren,2.8,2
Tisha Campbell-Martin,5.833333333333333,3
Tobey Maguire,6.56923076923077,13
Tobin Bell,6.042857142857143,7
Toby Huss,6.9,1
Toby Jones,6.225,4
Toby Kebbell,6.2625,8
Toby Poser,5.7,1
Toby Stephens,6.3999999999999995,3
Todd Allen,5.9,1
Todd Barry,7.3,1
Todd Field,6.2,3
Todd Graff,7.1,1
Todd Jensen,4.8,1
Todd Louiso,6.45,2
Todd McFarlane,5.7,1
Todd Susman,6.9,1
Tom Amandes,6.5,1
Tom Arnold,5.16,5
Tom Atkins,5.7,2
Tom Berenger,6.4875,8
Tom Bosley,6.2,1
Tom Bower,4.2,3
Tom Burke,5.05,2
Tom Burlinson,6.8,1
Tom Cavanagh,5.25,2
Tom Collins,6.1,1
Tom Conti,6.0,1
Tom Courtenay,6.15,2
Tom Cruise,6.631034482758621,29
Tom Cullen,6.95,2
Tom E. Nicholson,4.7,1
Tom Everett,6.7,1
Tom Everett Scott,6.1000000000000005,6
Tom Felton,6.328571428571428,7
Tom Fridley,5.7,1
Tom Green,4.7,3
Tom Guiry,7.3,1
Tom Hamann,7.2,1
Tom Hanks,7.051724137931035,29
Tom Hardy,7.0249999999999995,12
Tom Heaton,5.8,1
Tom Hiddleston,6.8,3
Tom Holland,7.0,1
Tom Hollander,6.533333333333334,3
Tom Hulce,7.2,3
Tom Kane,6.9,2
Tom Kenny,6.433333333333334,3
Tom Larson,7.5,1
Tom Lipinski,6.7,1
Tom Lister Jr.,5.866666666666667,3
Tom McCamus,6.8,1
Tom McGrath,6.5,1
Tom Noonan,7.0,1
Tom Petty,6.1,1
Tom Savini,5.9,1
Tom Selleck,6.075,4
Tom Sizemore,6.2625,8
Tom Skerritt,6.416666666666667,6
Tom Stedham,3.4,1
Tom Sturridge,6.35,2
Tom Waits,6.7,1
Tom Ward,7.7,1
Tom Welling,6.066666666666666,3
Tom Wilkinson,6.516666666666667,18
Tom Wood,6.5,1
Tom Wright,5.9,1
Tom Yang,5.9,1
Tomas Alf Larsen,6.7,1
Tommaso Puntelli,7.3,1
Tommy Chong,6.4,1
Tommy Davidson,5.333333333333333,3
Tommy Dysart,6.8,1
Tommy Flanagan,5.566666666666666,3
Tommy G. Kendrick,6.5,1
Tommy Knight,5.5,1
Tommy Lee Jones,6.352380952380953,21
Tommy Redmond Hicks,6.1,1
Tommy Refenes,7.4,1
Tommy the Clown,5.9,1
Tomoko Yamaguchi,7.5,1
Tomás Milián,6.9,1
Tone Loc,6.4,1
Tong Dawei,7.1,1
Toni Collette,6.325,16
Toni Servillo,7.3,1
Tony Amendola,5.6,1
Tony Calabretta,6.1,1
Tony Cox,6.5,1
Tony Curran,6.15,2
Tony Curtis,7.2,2
Tony D'Amario,6.5,1
Tony Danza,5.9,1
Tony Darrow,6.4,1
Tony Denman,4.6,1
Tony Diaz,6.6,1
Tony Goldwyn,6.275,4
Tony Hale,3.3,1
Tony Hawk,7.2,1
Tony Jaa,6.133333333333333,3
Tony Jay,6.8,1
Tony Jayawardena,6.1,1
Tony Kgoroge,6.75,2
Tony Leung Chiu-Wai,6.875,4
Tony Leung Ka-Fai,6.5,1
Tony Lo Bianco,7.4,1
Tony Oppedisano,0.0,1
Tony Perez,4.9,1
Tony Plana,7.0,1
Tony Revolori,7.6,2
Tony Roberts,7.8,1
Tony Sancho,6.0,1
Tony Shalhoub,5.99,10
Tony Todd,5.3,5
Tony Way,6.3,1
Tonya Kay,5.2,1
Topher Grace,5.828571428571428,7
Tori Spelling,4.2,1
Tory Mussett,4.6,1
Toshirō Mifune,7.35,2
Toshirō Yanagiba,6.3,1
Tovah Feldshuh,6.050000000000001,2
Trace Adkins,4.1,1
Tracey Ullman,6.466666666666666,3
Tracey Walter,6.25,2
Traci Lords,6.050000000000001,2
Tracie Savage,5.7,1
Tracy Camilla Johns,6.1,1
Tracy Goode,6.6,1
Tracy Letts,6.8,1
Tracy Morgan,5.233333333333333,3
Tran Nu Yên-Khê,5.6,1
Travis Aaron Wade,5.8,1
Travis Fimmel,6.3,1
Travis Oates,6.8,1
Travis Wester,6.5,1
Traylor Howard,5.05,2
Treat Williams,5.971428571428571,7
Trent Ford,5.35,2
Tress MacNeille,5.6,1
Trevor Howard,7.35,2
Trevor Matthews,5.7,1
Trevor Moore,5.4,1
Trevor Morgan,6.300000000000001,2
Trey Parker,6.633333333333333,3
Tricia Vessey,7.2,1
Trieu Tran,5.5,1
Trini Alvarado,6.8,2
Trip Payne,7.3,1
Trish Cook,0.0,1
Trish Gates,6.9,1
Tristano Casanova,6.7,1
Tristine Skyler,4.3,1
Troy Garity,6.1,2
Troy Ogletree,4.2,1
Tsai Chin,7.3,1
Tsewang Migyur Khangsar,6.8,1
